United Launch Alliance,5067255
United Liquors,5067256
United Nations Economic and Social Commission for Asia and the Pacific,5067257
United Nations Federal Credit Union,5067258
United Natural Foods,5067259
United Online,5067260
United Recovery Systems,5067261
United Refigeration,5067262
United Regional Health Care System,5067263
United Rentals,5067264
United Service Companies,5067265
United Services Automobile Association,5067266
United Space Alliance,5067267
United States Gypsum Company,5067268
United Stationers Inc.,5067269
United Surgical Partners International,5067270
"United Surgical Partners International, Inc.",5067271
United Technologies Corporation,5067272
United Therapeutics Corp,5067273
United Water,5067274
United Water Resources,5067275
United Way of Central New Mexico,5067276
United Way of Greater Los Angeles,5067277
United Way of Metro Tarrant County,5067278
United Way of Metropolitan Dallas,5067279
United Way of San Diego County,5067280
United Way of Tennessee,5067281
UnitedHealth Group,5067282
Unitil Corporation,5067283
UNIVAR USA Inc,5067284
Univera Inc,5067285
Universal American Corp.,5067286
Universal American Financial,5067287
Universal Cooperative,5067288
Universal Furniture,5067289
Universal Instruments,5067290
Universal Music Group International,5067291
Universal Stainless & Alloy Products,5067292
Universal Technical Institute,5067293
Universal Weather and Aviation,5067294
"University California, Davis",5067295
"University California, San Francisco",5067296
University Health System,5067297
University Hospital,5067298
University Hospitals,5067299
University Medical Center of Southern Nevada,5067300
University of Arizona,5067301
University of California - Irvine,5067302
University of California - Los Angeles,5067303
University of California - Riverside,5067304
University of California - Santa Barbara,5067305
University of Central Oklahoma,5067306
University of Cincinnati,5067307
University of Colorado - Denver,5067308
University of Colorado at Boulder,5067309
University of Connecticut,5067310
University of Dallas,5067311
University of Hawaii,5067312
University of Houston,5067313
University of Houston - Clear Lake,5067314
University of Houston - Downtown,5067315
University of Minnesota,5067316
University of Mississippi Medical Center,5067317
University of Nevada - Las Vegas,5067318
University of Nevada - Reno,5067319
University of New Hampshire,5067320
University of New Mexico,5067321
University of New Mexico - Health Science Center,5067322
University of North Texas,5067323
University of North Texas Health Science Center,5067324
University of North Texas System,5067325
University of Notre Dame,5067326
University of Oklahoma,5067327
University of Pennsylvania Health Systems,5067328
University of Pittsburgh,5067329
University of Rochester,5067330
University of San Francisco,5067331
University of Science and Arts of Oklahoma,5067332
University of Southern California,5067333
University of Texas - Arlington,5067334
University of Texas - Austin,5067335
University of Texas - Brownsville,5067336
University of Texas - Dallas,5067337
University of Texas - El Paso,5067338
University of Texas - McCombs School of Business,5067339
University of Texas - Pan America,5067340
University of Texas - San Antonio,5067341
University of Texas - Tyler,5067342
University of Texas at Arlington,5067343
University of Texas at Austin,5067344
University of Texas at Brownsville,5067345
University of Texas Health Science Center - San Antonio,5067346
University of Texas Health Science Center at Houston,5067347
University of Texas Health Science Center at San Antonio,5067348
University of Texas Medical Branch,5067349
University Of Texas Medical Branch At Galveston,5067350
University of Texas Southwestern Medical Center,5067351
University of Texas System,5067352
University of the Incarnate Word,5067353
University of Wisconsin-Madison,5067354
University System of Maryland,5067355
Univision,5067356
Univision Communications Inc,5067357
Unknown,5067358
Uno Restaurant Corp.,5067892
Unum,5067359
Uponor Business Solutions Oy,5067893
"Uponor North America, Inc",5067894
UPS,5067360
Upsher-Smith Laboratories,5067361
Upstate Niagara Cooperative,5067362
Urban Outfitters,5067363
Urology Centers of AL,5067364
"US Airways Group, Inc.",5067365
US Bancorp,5067366
US Concrete,5067367
US Department of Justice,5067368
US Department of Veteran Affairs,5067369
"US Electrical Services, Inc.",5067370
US Navy,5067371
US Nursing,5067372
"US Oncology, Inc",5067373
US Pharmacopeia,5067374
USAA,5067375
Usana,5067376
USDP,5067377
USEC,5067378
USG Corporation,5067379
USI Holdings,5067380
Utah Medical Products,5067381
Utah Transit Authority,5067382
UTC Building & Industrial Systems,5067383
UTC Carrier,5067384
UTC Power Corporation,5067385
UTI Worldwide Inc,5067386
Utica National Insurance Company,5067387
Vail Resorts,5067388
Vail Valley Medical Center,5067389
Val Verde Regional Medical Center,5067390
Valassis,5067391
Valero Energy,5067392
Valley Baptist Health System,5067393
Valley Baptist Medical Center,5067394
Valley Presbyterian Hospital,5067395
Valspar,5067396
Valtera Corporation,5067397
Value Options,5067398
ValueOptions,5067399
Valuevision,5067400
Valvtechnologies Inc,5067401
ValvTechnologies Incorporated,5067402
"Vanasse Hangen Brustlin, Inc",5067403
Vanderbilt University Medical Center,5067404
Vanderlande Industries,5067405
Vanguard Networks,5067406
Vantage Drilling,5067407
Vantage Oncology,5067408
Vantage Travel Service Inc,5067409
Vantiv,5067410
"Varel International, Inc.",5067411
Varian Semiconductor Equipment,5067412
VAS Aero,5067895
VCA Antech Inc.,5067413
VCE,5067414
"Vce Company, LLC",5067415
Vecta,5067416
Vectren,5067417
Vectron International,5067418
Vedior,5067419
Vegas.com,5067420
Velco,5067896
Velcro,5067421
Velocity Print Solutions,5067422
Ventana-Roche Medical,5067423
Veolia Energy North America,5067424
Veracode,5067425
Verastem,5067426
Verbena,5067427
"VERC Enterprises, Inc.",5067428
Verifone,5067429
Verint Systems Inc.,5067430
"Verisign, Inc",5067431
Verisk Analytics,5067432
"Verivo, Inc",5067433
Verizon,5067434
Verizon Communications,5067435
Vermont Electric Power Company,5067436
Vermont Law School,5067437
Vermont State Colleges Systems Office,5067438
Vermont Technical College,5067439
Veronis Suhler Stevension,5067440
"Versar, Inc.",5067441
Vertek Corporation,5067442
Vertex Pharmaceuticals,5067897
Vertical Communications,5067443
Vet Partners,5067444
Veterinary Practice Partners,5067445
VFA,5067446
VHSHC,5067447
VIA Consulting Inc.,5067448
"ViaCord, Inc",5067449
Viad Corp,5067450
Viad Corp.,5067451
ViaSat Inc,5067452
Vical,5067453
Vicor,5067898
"Victory Hospital Properties, LLC",5067454
Videojet,5067455
"Videon Central, Inc.",5067456
Videotron,5067457
Vidyo,5067458
"Viewfinity, Inc.",5067459
Viewpost,5067899
ViewSonic Corporation,5067460
Vignette Corporation,5067461
Vigo Remittance,5067462
Viki Solutions,5067463
Viking Range,5067464
Village Homes of Colorado,5067465
Vion,5067466
Virbac Corporation,5067467
Virgin Media,5067468
Virgina ABC,5067469
Virginia Department of Alcoholic Beverage Control (VA ABC),5067470
"Virginia International Terminals, Inc.",5067471
Virginia Mason Medical Center,5067472
Virginia State Lottery,5067473
Viridity Energy,5067474
"Virool, Inc.",5067475
Virtela Communications,5067476
Virtu Financial,5067477
Virtusa,5067478
Viryanet Ltd,5067479
VISA,5067480
"Visa, Inc",5067481
Vision Appraisal Technology,5067482
"Visionweb Holdings, L.L.C.",5067483
Visiting Nurse Service of New York,5067484
Vista Metals Inc.,5067485
Vista Metals Incorporated,5067486
Vista Staffing Solutions,5067487
VistaJet,5067488
Vistar Corporation,5067489
Vita-Mix Corporation,5067490
Vitas Health Care,5067491
Vitria Technology,5067492
Vivaki,5067493
"Viverae, Inc",5067494
Viz Media,5067495
"Voicetext Interactive, Inc.",5067496
Volcano Corporation,5067497
Volcom,5067498
Von Weise (KPH Holdings),5067499
Vornex,5067500
"Voya Financial, Inc.",5067501
VPay USA,5067502
VSAC,5067503
VT Group,5067504
Vulcan Materials Company,5067505
VWR International,5067506
Vyopta Incorporated,5067507
W H M Transportation Engineering Consultants Inc,5067508
W&W Steel,5067509
Wachovia,5067510
"Waco Boom Company, Ltd.",5067511
"Waco Composites I, Ltd.",5067512
Waddell & Reed Financial,5067513
Wade Trim,5067514
"WageWorks, Inc.",5067515
Wai-Wize I LP,5067516
Wake Forest University,5067517
Wakefern Food Corporation,5067518
Wakefern Foods,5067519
Wakefield Melrose Hospital,5067520
Wakefield Municipal Gas & Light Department,5067521
Wal-Mart,5067522
"Wal-Mart Stores, Inc.",5067523
Walbro Engine Management,5067524
Walcoff & Associates Inc,5067525
Walgreens,5067526
Walsh Brothers,5067527
Walsworth Publishing,5067528
Walter Energy (Jim Walter Resources),5067529
"Warner Bros.-Turbine, Inc.",5067530
Washington Group International Inc,5067531
Washington State University,5067532
Washington Trust Bancorp,5067533
Washoe County School District,5067534
Waste Connections,5067535
Waste Management,5067536
"Waste Management, Inc.",5067537
Water Pik Inc,5067538
Watermark Retirement Communities,5067539
Waters Corporation,5067540
Watts Water Technologies,5067541
WaveMark Inc,5067542
Wawanesa Mutual Insurance Company,5067543
Wayfair,5067544
Wayland Baptist University,5067545
Wayne County Airport Authority,5067546
WB Mason,5067547
WCA Waste,5067548
Weatherford College,5067549
Weatherford International,5067550
Weatherford International Ltd,5067551
Webb & Webb Optometrists,5067552
Weber Packaging Solutions,5067553
"webloyalty.com, Inc",5067554
Webroot Software,5067555
Websense,5067556
Webster Bank,5067557
Webster Indutries,5067558
Weetabix,5067559
Wegmans Food Markets,5067560
Wehco Media Inc,5067561
Weidner Apartment Homes,5067562
Weight Watchers International,5067563
WeightWatchers International,5067564
Weir Minerals,5067565
Welch Allyn Inc.,5067566
Welch's,5067567
Weld County,5067568
Wellmark BCBS,5067569
Wellpartner Inc,5067900
WellPet,5067570
Wellpoint,5067571
Wells Dairy (Blue Bunny),5067572
"Wells Real Estate Investment Trust, Inc",5067573
Wencor,5067574
Wendt USA,5067575
Wendy's Arby's Group,5067576
Wenger Corporation,5067577
Wenner Bread Products,5067578
Wentworth Institute of Technology,5067579
Wesco International,5067580
Wescom Credit Union,5067581
Weslaco Independent School District,5067582
Wespath,5067583
West Austin Properties Inc,5067584
West Jefferson Medical Center,5067585
West Marine,5067586
West Tennessee Healthcare,5067587
West Virginia University,5067588
West Virginia University Hospitals,5067589
Westar Energy,5067590
WesTech Engineering Incorporated,5067591
Western Area Power Administration,5067592
"Western Digital Technologies, Inc.",5067593
Western Governors University,5067594
Western Massachusetts Electric Company,5067595
Western New England College,5067596
Western New Mexico University,5067597
Western Oklahoma State College,5067598
Western Refining,5067599
Western Union,5067600
WesternBeef Retail,5067601
Westin Galleria Dallas Hotels,5067602
Westlake Chemical,5067603
Westlake Financial Services,5067604
WestMass Eldercare,5067605
Westmed Medical Group,5067606
Westmont Hospitiality Group,5067607
Weston Jesuit School of Theology,5067608
Westower Communications,5067609
Westport Petroleum Inc,5067610
Westway Holdings,5067611
Wexford Health Systems,5067612
WGBH,5067613
Wgint Inc.,5067614
WH Administrators,5067615
Whataburger Restaurants,5067616
Wheeling Corrugating / Wheeling Steel,5067617
Wheelock College,5067618
Which Wich,5067619
"WhipsBook, Inc",5067620
"Whirley Industries, Inc",5067621
Whirlpool Corporation,5067622
Whirlwind,5067623
Whirlwind Building Inc,5067624
White Birch Paper,5067625
WhiteWave Foods,5067626
"Whitewave Services, Inc.",5067627
Whiting Petroleum Corporation,5067628
Whole Foods Market,5067629
Whynatte Enterprises LLC,5067630
Wiggins Airways,5067631
Willbros,5067632
Williams Companies,5067633
Williams F1,5067634
Williams Information Technology,5067635
Williams Oil,5067636
"Williams-Sonoma, Inc.",5067637
"Williamson County, Texas",5067638
Williamson-Dickie,5067639
Williamson-Dickies Company,5067640
Wilsonart International,5067641
Winchester Hopspital,5067642
Wind Corporation,5067643
Wind River Systems Inc,5067644
Windmoeller & Hoelscher,5067645
Windsor Foods,5067646
Windy City Wire,5067647
Wine Direct,5067648
Wingate Healthcare,5067649
Wingspan,5067650
Wingstop,5067651
Winmill,5067652
Winshuttle,5067653
Wiremold,5067654
Wise Foods,5067655
WMS Gaming,5067656
Wolfram Research,5067657
Wolseley,5067658
Wolters Kluwer,5067659
Wolverine Trading,5067660
Womack Machine Supply Co,5067661
"Womble Carlyle Sandridge & Rice, PLLC",5067662
Wood Group Mustang,5067663
Wood Group USA,5067664
Woodburn Group,5067665
Woodbury College,5067666
Woodforest National Bank,5067667
Woods Hole Group,5067668
Work'n Gear,5067669
Workflow One,5067670
Working Planet,5067671
Workscape,5067672
WorkStrategy Inc.,5067673
World Energy Solutions,5067674
World Finer Foods,5067675
WORLD FUEL SERVICES,5067676
World Fuel Services Corp,5067677
World Kitchen,5067678
World Travel Holdings,5067679
World Vision,5067680
World Vision International,5067681
World Wide Technology,5067682
WorldAPP,5067683
WorldAtWork,5067684
WorleyParsons,5067685
Worleyparsons Corporation,5067686
WPX Energy,5067687
Wright and McGill,5067688
WS Packaging,5067689
WS Packaging Groups,5067690
"Wunderman Data Management, LLC",5067901
Wyndham Worldwide,5067691
WYNIT,5067692
Wynn Resorts,5067693
Wyoming DOT,5067694
Wyse Technology,5067695
"X.L. Global Services, Inc.",5067696
Xactware,5067697
Xchange Technology Group,5067698
XDuce,5067699
Xenoport,5067700
Xerox Corporation,5067701
Xervmon Inc,5067702
Xeta Technologies,5067703
Xilinx,5067704
Xiotech,5067705
XL Group,5067706
XO Communications,5067707
"Xoma, Inc",5067708
Xsigo Systems,5067902
Xtime Inc,5067996
Xtivia,5067709
Xyience,5067710
Xylem,5067711
Xymbiant Systems Inc.,5067712
Yahoo,5067713
Yahoo!,5067714
Yale New Haven Health,5067715
Yamana Gold,5067716
Yankee Candle,5067717
Yankee Candle Company,5067718
Yankee Gas Services Company,5067719
Yanmar Compact Germany,5067903
Yardi Systems,5067720
Yash Technologies,5067721
Yavapai Regional Medical Center,5067722
YBP Library,5067904
Yell.com,5067723
Yellowbook,5067724
"Yeti Coolers, LLC",5067725
YMCA of Greater New York,5067726
Yodlee,5067727
Yokohama Tire,5067728
Yoshida Group,5067729
"Young Men's Christian Association of Greater San Antonio & The Hill Country, Inc",5067730
YSI,5067731
Yum Brands,5067732
Yum Brands Inc,5067733
"Yum Brands, Inc.",5067734
"Yuma County, AZ",5067735
Yuma Regional Medical Center,5067736
Yurman Design Inc,5067737
Yushin,5067738
Z57.com,5067739
Zachry Construction,5067740
